seed,sigma,health,bal_acc,macro_f1,dispersion,epsilon,route,rc_mode,rc_certified,iid_rc_mode,s_bacc_mode,cluster_se,iid_se,teacher_test_bal_acc,test_health,test_health_region,cluster_interval_contains_test_estimate,hard,hard_mf1,kd,kd_mf1,hakd,hakd_mf1,ctkd_global,ctkd_global_mf1,kd_meanmatched,kd_meanmatched_mf1,hakd_class,hakd_class_mf1,hakd_confidence,hakd_confidence_mf1,kd_gain,hakd_gain_hard,hakd_gain_kd,tcrd,rc_tcrd,t_bacc,s_bacc,tcrd_mf1,rc_tcrd_mf1,t_bacc_mf1,s_bacc_mf1,w_1_1_1_mode,w_1_1_1,w_1_1_1_mf1,w_1_0_0_mode,w_1_0_0,w_1_0_0_mf1,w_0_1_0_mode,w_0_1_0,w_0_1_0_mf1,w_0_0_1_mode,w_0_0_1,w_0_0_1_mf1,w_1_1_0_mode,w_1_1_0,w_1_1_0_mf1,w_1_0_1_mode,w_1_0_1,w_1_0_1_mf1,w_0_1_1_mode,w_0_1_1,w_0_1_1_mf1,w_2_1_1_mode,w_2_1_1,w_2_1_1_mf1,w_1_2_1_mode,w_1_2_1,w_1_2_1_mf1,w_1_1_2_mode,w_1_1_2,w_1_1_2_mf1,bal_acc_prediction,bal_acc_squared_error,health_prediction,health_squared_error,bal_acc+macro_f1+dispersion_prediction,bal_acc+macro_f1+dispersion_squared_error
7,8.0,0.5422495615271572,0.5553896985908685,0.5250242695314052,0.5463347164591978,0.32506397810152254,hakd,hakd,True,hakd,hard,0.018489855725051643,0.01458357624184223,0.5956043852817401,0.584102828372009,hakd,False,0.6693629904037092,0.6806205536363,0.6479574292689148,0.6233551887183436,0.6935402376983477,0.6858474717165407,0.6401325467745168,0.6177205739145807,0.6774831313421145,0.66955211249899,0.6930380350376201,0.6793772335621151,0.6854729714342972,0.6759597658520393,-0.021405561134794415,0.02417724729463855,0.045582808429432964,0.6935402376983477,0.6935402376983477,0.6479574292689148,0.6693629904037092,0.6858474717165407,0.6858474717165407,0.6233551887183436,0.6806205536363,hakd,0.6935402376983477,0.6858474717165407,hakd,0.6935402376983477,0.6858474717165407,hakd,0.6935402376983477,0.6858474717165407,hakd,0.6935402376983477,0.6858474717165407,hakd,0.6935402376983477,0.6858474717165407,hakd,0.6935402376983477,0.6858474717165407,hakd,0.6935402376983477,0.6858474717165407,hakd,0.6935402376983477,0.6858474717165407,hakd,0.6935402376983477,0.6858474717165407,hakd,0.6935402376983477,0.6858474717165407,-0.046275562934434314,0.0006185169895140918,-0.04684148445890771,0.0006469861953501708,-0.04702371479268775,0.0006562897968394336
8,0.5,0.6204695697809732,0.6782627100989141,0.6340450310559006,0.5491009681881052,31.197477055189378,kd,hard,False,kd,kd,0.018916839418761967,0.013927887407562994,0.7246091259268367,0.666980787300413,kd,False,0.6720132000236833,0.6801445655627417,0.7233598461040973,0.6933385317175854,0.7335067309531617,0.7117390354133754,0.7258939164662696,0.6953164082781346,0.7191041108742781,0.7066042510121457,0.7305579893561785,0.7079274629851137,0.729954449499918,0.7188443753994758,0.05134664608041406,0.0614935309294784,0.010146884849064342,0.7233598461040973,0.6720132000236833,0.7233598461040973,0.7233598461040973,0.6933385317175854,0.6801445655627417,0.6933385317175854,0.6933385317175854,kd,0.7233598461040973,0.6933385317175854,kd,0.7233598461040973,0.6933385317175854,kd,0.7233598461040973,0.6933385317175854,hakd,0.7335067309531617,0.7117390354133754,kd,0.7233598461040973,0.6933385317175854,kd,0.7233598461040973,0.6933385317175854,hakd,0.7335067309531617,0.7117390354133754,kd,0.7233598461040973,0.6933385317175854,kd,0.7233598461040973,0.6933385317175854,kd,0.7233598461040973,0.6933385317175854,0.032278262813228646,0.0003636032404242767,0.03491386422179848,0.0002700363196128454,0.0311224326395291,0.00040901880930247197
8,1.0,0.6102501774541242,0.6630002583268751,0.6227986834407533,0.5449515905947442,4.335323103977717,kd,hard,False,hard,hakd,0.019120963743565977,0.014670657878560905,0.6971979126814961,0.6433732812602116,kd,True,0.6720132000236833,0.6801445655627417,0.7095131573254267,0.6842769110206262,0.723663928854457,0.7133358871686046,0.7093818601865515,0.6802141557746685,0.7245110622643057,0.7107166306857572,0.7136410112768942,0.7016876126237829,0.7226619431008726,0.71485375312378,0.03749995730174349,0.05165072883077371,0.014150771529030215,0.7095131573254267,0.6720132000236833,0.7095131573254267,0.723663928854457,0.6842769110206262,0.6801445655627417,0.6842769110206262,0.7133358871686046,kd,0.7095131573254267,0.6842769110206262,kd,0.7095131573254267,0.6842769110206262,kd,0.7095131573254267,0.6842769110206262,hakd,0.723663928854457,0.7133358871686046,kd,0.7095131573254267,0.6842769110206262,kd,0.7095131573254267,0.6842769110206262,hakd,0.723663928854457,0.7133358871686046,kd,0.7095131573254267,0.6842769110206262,kd,0.7095131573254267,0.6842769110206262,hakd,0.723663928854457,0.7133358871686046,0.02314519139000381,0.00020605930438084358,0.025053584990144935,0.0001549121837189272,0.023022874286089692,0.00020958593264213172
8,2.0,0.6054999698596459,0.6499882502937426,0.604962558317007,0.5615491009681881,1.5446930542605297,kd,hard,False,hard,hakd,0.019719917214864272,0.014437006516427906,0.6714167765435136,0.6340146953342175,kd,True,0.6720132000236833,0.6801445655627417,0.7023971370534333,0.6690114533351655,0.7103797896057641,0.6977043621658225,0.6844018145051102,0.6546970949704541,0.7073593861015467,0.6930304237001365,0.7056863972463608,0.6919239885706864,0.7144684323249714,0.70656441605046,0.030383937029750063,0.038366589582080834,0.007982652552330771,0.7023971370534333,0.6720132000236833,0.7023971370534333,0.7103797896057641,0.6690114533351655,0.6801445655627417,0.6690114533351655,0.6977043621658225,kd,0.7023971370534333,0.6690114533351655,kd,0.7023971370534333,0.6690114533351655,kd,0.7023971370534333,0.6690114533351655,hakd,0.7103797896057641,0.6977043621658225,kd,0.7023971370534333,0.6690114533351655,kd,0.7023971370534333,0.6690114533351655,hakd,0.7103797896057641,0.6977043621658225,kd,0.7023971370534333,0.6690114533351655,kd,0.7023971370534333,0.6690114533351655,hakd,0.7103797896057641,0.6977043621658225,0.015358788490838542,0.00022575508861635504,0.020470301386596335,9.828017166520805e-05,0.012980840031853604,0.00030286778511819275
8,4.0,0.5840909893597293,0.6185932018366208,0.5776631687321935,0.5560165975103735,0.6859590945631923,hakd,hard,False,hard,hard,0.020002240634865068,0.014608906715012462,0.637725646053087,0.6100886596094197,kd,True,0.6720132000236833,0.6801445655627417,0.6722308899683008,0.6480720790550141,0.6941078398553496,0.6866289142567251,0.6731531723096683,0.6520214987573253,0.6848736302399301,0.6786156512359178,0.6997610178581187,0.687403109794702,0.6890958473383616,0.6851792755536468,0.00021768994461757174,0.022094639831666374,0.021876949887048802,0.6941078398553496,0.6720132000236833,0.6722308899683008,0.6720132000236833,0.6866289142567251,0.6801445655627417,0.6480720790550141,0.6801445655627417,hakd,0.6941078398553496,0.6866289142567251,kd,0.6722308899683008,0.6480720790550141,hakd,0.6941078398553496,0.6866289142567251,hakd,0.6941078398553496,0.6866289142567251,hakd,0.6941078398553496,0.6866289142567251,hakd,0.6941078398553496,0.6866289142567251,hakd,0.6941078398553496,0.6866289142567251,hakd,0.6941078398553496,0.6866289142567251,hakd,0.6941078398553496,0.6866289142567251,hakd,0.6941078398553496,0.6866289142567251,-0.003428050227944306,1.329142140583151e-05,-0.0001863598944852867,1.632562724790458e-07,-0.005155965783247517,2.887617588161728e-05
8,8.0,0.5665607590089156,0.5907681474629801,0.5598131613756614,0.5491009681881052,0.32273386278058364,hakd,hakd,True,hakd,hard,0.020084027591058203,0.014923241871543348,0.5915579426727514,0.5820941747390082,hakd,True,0.6720132000236833,0.6801445655627417,0.6440074135559564,0.6246694952166257,0.6683723908518701,0.6629915930886804,0.6394739261673134,0.6195550596600253,0.6658135555009017,0.6624417910611974,0.6719216834271556,0.6656780134480181,0.6750528177433459,0.6728845121162218,-0.02800578646772689,-0.0036408091718131974,0.024364977295913692,0.6683723908518701,0.6683723908518701,0.6440074135559564,0.6720132000236833,0.6629915930886804,0.6629915930886804,0.6246694952166257,0.6801445655627417,hakd,0.6683723908518701,0.6629915930886804,hakd,0.6683723908518701,0.6629915930886804,hakd,0.6683723908518701,0.6629915930886804,hakd,0.6683723908518701,0.6629915930886804,hakd,0.6683723908518701,0.6629915930886804,hakd,0.6683723908518701,0.6629915930886804,hakd,0.6683723908518701,0.6629915930886804,hakd,0.6683723908518701,0.6629915930886804,hakd,0.6683723908518701,0.6629915930886804,hakd,0.6683723908518701,0.6629915930886804,-0.02007859974287486,6.284028937067022e-05,-0.01710057169160959,0.00011892370931324707,-0.019020908023787635,8.072804065236429e-05
9,0.5,0.6270106643147706,0.6951043723906901,0.6492747851455997,0.5366528354080221,31.303669169923868,kd,kd,True,kd,kd,0.020075571212277616,0.014229047339469187,0.7038900104297608,0.6488517006689319,kd,True,0.676624113584194,0.6827874180844056,0.7174607973073911,0.6896110372527543,0.7183432991064108,0.7046096732842946,0.7176857459556212,0.6886056557264024,0.7178372536025943,0.7031328852471029,0.7168514931864968,0.7004796516191781,0.7162378480761874,0.7054776128750104,0.04083668372319704,0.04171918552221676,0.0008825017990197193,0.7174607973073911,0.7174607973073911,0.7174607973073911,0.7174607973073911,0.6896110372527543,0.6896110372527543,0.6896110372527543,0.6896110372527543,kd,0.7174607973073911,0.6896110372527543,kd,0.7174607973073911,0.6896110372527543,kd,0.7174607973073911,0.6896110372527543,hakd,0.7183432991064108,0.7046096732842946,kd,0.7174607973073911,0.6896110372527543,kd,0.7174607973073911,0.6896110372527543,hakd,0.7183432991064108,0.7046096732842946,kd,0.7174607973073911,0.6896110372527543,kd,0.7174607973073911,0.6896110372527543,kd,0.7174607973073911,0.6896110372527543,0.04424376137656259,1.1608178136062907e-05,0.0428570658756892,4.081944042108849e-06,0.043425301697972304,6.700943019329579e-06
9,1.0,0.6180458236114428,0.6810546403006591,0.6364299951256472,0.5366528354080221,4.3525929589290735,kd,hard,False,hard,kd,0.021041996964765164,0.014647188346119874,0.6775311668807272,0.6362307544535876,kd,True,0.676624113584194,0.6827874180844056,0.706021934379042,0.6746373389966434,0.7025448018573172,0.6862425702569984,0.6952382050336121,0.6632580861799041,0.7105660251680604,0.6952483657085159,0.7072258117223225,0.6895960413225143,0.710741088019894,0.7030994703918001,0.029397820794847984,0.025920688273123105,-0.0034771325217248794,0.706021934379042,0.676624113584194,0.706021934379042,0.706021934379042,0.6746373389966434,0.6827874180844056,0.6746373389966434,0.6746373389966434,kd,0.706021934379042,0.6746373389966434,kd,0.706021934379042,0.6746373389966434,kd,0.706021934379042,0.6746373389966434,hakd,0.7025448018573172,0.6862425702569984,kd,0.706021934379042,0.6746373389966434,kd,0.706021934379042,0.6746373389966434,hakd,0.7025448018573172,0.6862425702569984,kd,0.706021934379042,0.6746373389966434,kd,0.706021934379042,0.6746373389966434,hakd,0.7025448018573172,0.6862425702569984,0.03580851663356047,4.1097021136485536e-05,0.03420210365999154,2.3081133848311955e-05,0.03488093189724299,3.00645073612074e-05
9,2.0,0.6088190784174817,0.6563593410164746,0.6071656674033288,0.5629322268326418,1.5505155007745814,kd,hard,False,hard,hakd,0.01983011378860213,0.014596327694484778,0.6590870144923575,0.6251087136878261,kd,True,0.676624113584194,0.6827874180844056,0.6875631222559254,0.6556154408377645,0.6966755706764315,0.6824962154657275,0.6832108178025541,0.6488426187942574,0.6992410242571642,0.6846692485832633,0.7031158910386038,0.6855257626487007,0.6915249511531946,0.6800699821072026,0.010939008671731365,0.020051457092237435,0.00911244842050607,0.6875631222559254,0.676624113584194,0.6875631222559254,0.6966755706764315,0.6556154408377645,0.6827874180844056,0.6556154408377645,0.6824962154657275,kd,0.6875631222559254,0.6556154408377645,kd,0.6875631222559254,0.6556154408377645,kd,0.6875631222559254,0.6556154408377645,hakd,0.6966755706764315,0.6824962154657275,kd,0.6875631222559254,0.6556154408377645,kd,0.6875631222559254,0.6556154408377645,hakd,0.6966755706764315,0.6824962154657275,kd,0.6875631222559254,0.6556154408377645,kd,0.6875631222559254,0.6556154408377645,hakd,0.6966755706764315,0.6824962154657275,0.020981835802287685,0.00010085837677423809,0.02529428993855426,0.00020607410024959632,0.01937174244127495,7.111099882800078e-05
9,4.0,0.568576359965127,0.5971346549669592,0.5622597084692241,0.5463347164591978,0.6884773921257147,hakd,hakd,True,hakd,hakd,0.01849375293223086,0.014608745972134046,0.6277139011859868,0.6057665659084488,kd,False,0.676624113584194,0.6827874180844056,0.6609097319004937,0.6363704445031704,0.6921645710362355,0.6837396911720264,0.6540430694467217,0.6287078047122577,0.6733763418638757,0.6691198770536183,0.6810997448352188,0.6689037622047357,0.6847283850039169,0.674390890887172,-0.015714381683700318,0.015540457452041467,0.031254839135741785,0.6921645710362355,0.6921645710362355,0.6609097319004937,0.6921645710362355,0.6837396911720264,0.6837396911720264,0.6363704445031704,0.6837396911720264,hakd,0.6921645710362355,0.6837396911720264,hakd,0.6921645710362355,0.6837396911720264,hakd,0.6921645710362355,0.6837396911720264,hakd,0.6921645710362355,0.6837396911720264,hakd,0.6921645710362355,0.6837396911720264,hakd,0.6921645710362355,0.6837396911720264,hakd,0.6921645710362355,0.6837396911720264,hakd,0.6921645710362355,0.6837396911720264,hakd,0.6921645710362355,0.6837396911720264,hakd,0.6921645710362355,0.6837396911720264,-0.014575761912304998,1.2964549838123299e-06,-0.013557399588154028,4.652571760507263e-06,-0.014717697979259127,9.933784066986155e-07
9,8.0,0.5423665556393569,0.5476234760797647,0.5096283346833957,0.5698478561549101,0.3238927928737457,hakd,hakd,True,hakd,hard,0.018234129023476063,0.014748809944190654,0.5662232168069447,0.5658416162173382,hakd,True,0.676624113584194,0.6827874180844056,0.6087643437676485,0.583780435556991,0.6584071870844036,0.6538771458197661,0.6074448253128928,0.5814750025282228,0.6529564699814178,0.6487072752557901,0.6487830712229691,0.6433716336072531,0.6494563515649197,0.6438739416221034,-0.06785976981654551,-0.018216926499790453,0.04964284331675506,0.6584071870844036,0.6584071870844036,0.6087643437676485,0.676624113584194,0.6538771458197661,0.6538771458197661,0.583780435556991,0.6827874180844056,hakd,0.6584071870844036,0.6538771458197661,hakd,0.6584071870844036,0.6538771458197661,hakd,0.6584071870844036,0.6538771458197661,hakd,0.6584071870844036,0.6538771458197661,hakd,0.6584071870844036,0.6538771458197661,hakd,0.6584071870844036,0.6538771458197661,hakd,0.6584071870844036,0.6538771458197661,hakd,0.6584071870844036,0.6538771458197661,hakd,0.6584071870844036,0.6538771458197661,hakd,0.6584071870844036,0.6538771458197661,-0.04430151815817537,0.0005549912211990997,-0.038861236390983475,0.0008409149408334387,-0.04571333195021875,0.000490464710167072
